polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum
2512,3234,-108.9144,28.2932,2016-06-19,0.998534529666424,8,0.944444444444444,35.8888888888889,56.2777777777778,8.30555555555556,2
2513,3235,-108.0255,29.3686,2016-06-19,0.998746881547928,10,1,7.63888888888889,64.3055555555556,28.6111111111111,2
2514,3244,-109.0985,30.2899,2016-06-19,0.99893276535511,9,0.916666666666667,16.2777777777778,60.2777777777778,24.1388888888889,2
2515,3269,-110.1079,34.088,2016-06-19,0.999733426599503,6,0.6,10.4285714285714,61.9428571428571,28.2285714285714,1
2516,3270,-110.1644,34.0807,2016-06-19,0.999731840179443,9,0.314285714285714,8.51428571428571,62.2857142857143,29.7142857142857,1
2517,3278,-111.5896,31.7498,2016-06-19,0.99923431803894,7,0.888888888888889,13.9722222222222,61.0277777777778,25.6111111111111,1
2518,3319,-113.5588,37.366,2016-06-19,1.00046097949505,10,1,22.8571428571429,43.9428571428571,33.7714285714286,1
2519,3320,-106.8409,38.8282,2016-06-19,1.0007938123436,9,0.619047619047619,27.8809523809524,54.7380952380952,17.9047619047619,1
2520,3331,-121.9868,47.8593,2016-06-19,1.0029024720993,13,1,22.5,57.9,19.95,1
2521,3332,-98.8709,30.2783,2016-06-19,0.998930403031349,12,0.523809523809524,9.47619047619048,63.1428571428571,28,1
2522,3336,-95.9247,39.6328,2016-06-19,1.00097868161964,10,0.542857142857143,7.6,78.3142857142857,14.6857142857143,1
2523,3344,-115.155,32.5589,2016-06-19,0.999404897834778,12,0.866666666666667,1.4,52.3333333333333,46.9,2
2524,3377,-106.615139746063,40.958899214479,2016-06-20,1.25660969885874,10,1,18.5531914893617,51.1489361702128,30.8085106382979,1
2525,3377,-106.603831937294,40.9570286473021,2016-06-20,1.42057892873788,10,1,21.2631578947368,51.7894736842105,27.4561403508772,1
2526,3377,-106.611775580987,40.9689003378291,2016-06-20,1.30046841012609,10,1,20.5882352941176,50.5490196078431,29.4509803921569,1
2527,3377,-106.59634601967,40.9660378330824,2016-06-20,1.66657573918414,10,1,15.9545454545455,55.2424242424242,29.3181818181818,1
2528,3377,-106.623615811768,40.9529479487517,2016-06-20,1.13328862170649,10,0.909090909090909,22.8409090909091,46.4090909090909,31.3181818181818,1
2529,3377,-106.626610940371,40.9629669366052,2016-06-20,1.2922079200592,10,1,18.2075471698113,45.3962264150943,36.9056603773585,1
2530,3378,-110.156277140176,33.9302355544939,2016-06-20,1.58724250416946,9,1,10.1228070175439,64.2456140350877,26.2631578947368,1
2531,3378,-110.087152002856,34.0657203690691,2016-06-20,1.41968560773754,8,1,34.06,57.54,8.9,1
2532,3378,-110.189890928377,33.9565285838145,2016-06-20,2.19764907624578,9,0.960526315789474,3.32894736842105,59.0657894736842,38,1
2533,3378,-110.200696486758,33.9504352374826,2016-06-20,1.50925966671181,9,1,11.4727272727273,69.4,19.6181818181818,1
2534,3378,-110.177088410966,33.9357126147843,2016-06-20,1.55768067844343,9,1,4.47169811320755,57.8679245283019,38.1320754716981,1
2535,3378,-110.159638218754,33.9422489656791,2016-06-20,3.04838239687443,9,0.576923076923077,6.14423076923077,58.0096153846154,36.375,1
2536,3378,-110.118914524849,33.9772675226544,2016-06-20,2.16187446217895,6,0.445945945945946,9.32432432432432,65.2297297297297,26,1
2537,3378,-110.112369377622,34.0589007909411,2016-06-20,1.59665213630888,8,0.431034482758621,17.0862068965517,62.1034482758621,21.5,1
2538,3378,-110.105990587636,33.9882502664176,2016-06-20,1.63077809369898,10,0.654545454545455,9.67272727272727,62.7636363636364,28.0363636363636,1
2539,3378,-110.087441479958,34.0092603593157,2016-06-20,1.58223436108303,8,0.736842105263158,17.9824561403509,61.1228070175439,21.5087719298246,1
2540,3378,-110.103719593363,34.0178959867276,2016-06-20,1.64845991026771,10,0.706896551724138,7.27586206896552,62.3448275862069,30.948275862069,1
2541,3378,-110.101288463736,34.0080217099121,2016-06-20,1.44344647548193,10,0.7,6.98,62.76,30.86,1
2542,3378,-110.116055989207,34.0059037335224,2016-06-20,1.84704705211759,10,0.515151515151515,9.03030303030303,58.6666666666667,32.7727272727273,1
2543,3378,-110.1430353113,33.9986109286199,2016-06-20,1.51526238286889,8,0.636363636363636,15.5818181818182,62.5272727272727,22.4909090909091,1
2544,3378,-110.129353804671,34.0013914371824,2016-06-20,2.1964506639781,9,0.421052631578947,9.94736842105263,59.3289473684211,31.2763157894737,1
2545,3378,-110.089545852036,34.0204822445155,2016-06-20,1.44143086026192,8,0.607843137254902,15.7647058823529,59.921568627451,24.843137254902,1
2546,3378,-110.131828300624,34.0236958014183,2016-06-20,1.19978640803581,10,0.441860465116279,8.88372093023256,59.3953488372093,32.3023255813954,1
2547,3378,-110.14369089562,34.0246803062451,2016-06-20,1.30188861218357,6,0.41304347826087,12.1086956521739,59.3695652173913,29.1521739130435,1
2548,3378,-110.0919465376,34.0306513713305,2016-06-20,1.4562518369894,8,0.745098039215686,14.0196078431373,62.156862745098,24.4901960784314,1
2549,3378,-110.105837862472,34.0281038799388,2016-06-20,1.56304073718452,10,0.618181818181818,10.0727272727273,61.8727272727273,28.6363636363636,1
2550,3378,-110.119213376359,34.0317060193015,2016-06-20,1.59626846264744,8,0.535714285714286,15.7321428571429,58.0714285714286,26.7142857142857,1
2551,3378,-110.130397782975,34.0334121711287,2016-06-20,1.13622529281092,8,0.794871794871795,12.3846153846154,63.5384615384615,24.8974358974359,1
2552,3378,-110.094450885978,34.0408962962907,2016-06-20,1.50833877579975,8,0.773584905660377,19.8679245283019,58.6603773584906,22.1509433962264,1
2553,3378,-110.108475808195,34.0386071342826,2016-06-20,1.51634801295376,8,0.5,13.0185185185185,57.8148148148148,29.7407407407407,1
2554,3378,-110.09652609026,34.0510069092129,2016-06-20,1.72999889412308,8,0.967213114754098,23.9344262295082,56.7540983606557,19.8524590163934,1
2555,3378,-110.111925204169,34.0483530486081,2016-06-20,1.68030125845563,8,0.694915254237288,16.1016949152542,59.0847457627119,25.4576271186441,1
2556,3378,-110.139159529995,34.0437354316998,2016-06-20,1.25852058017635,10,0.644444444444444,10.7333333333333,57.4222222222222,32.4,1
2557,3378,-110.191761770501,33.9743830747734,2016-06-20,1.97482082035685,9,0.897058823529412,5.88235294117647,61.2794117647059,33.4558823529412,1
2558,3378,-110.190514775574,33.9864296461313,2016-06-20,1.14413321250665,6,0.69047619047619,10.3809523809524,60.8095238095238,29.452380952381,1
2559,3378,-110.150899960265,33.9756040924735,2016-06-20,3.42873098081541,9,0.8,6.775,60.9916666666667,32.7916666666667,1
2560,3378,-110.137454935637,33.9755483193071,2016-06-20,1.85937220979595,9,0.707692307692308,14.7230769230769,64.8769230769231,20.9230769230769,1
2561,3378,-110.20341776476,33.9776078744362,2016-06-20,1.26485327443433,9,1,17.8536585365854,70.0975609756098,12.6585365853659,1
2562,3441,-107.4519,33.9129,2016-06-20,0.999695420128822,10,0.733333333333333,10.8333333333333,59.9333333333333,29.8333333333333,1
2563,3378,-110.149529449024,33.9892383743151,2016-06-20,1.8173759085293,6,0.609375,10.0625,61.703125,28.765625,1
2564,3378,-110.201851634099,33.9875940201384,2016-06-20,1.07674652728844,8,0.594594594594595,15.7027027027027,67.4324324324324,17.5405405405405,1
2565,3378,-110.141688439522,34.0344410634597,2016-06-20,1.08762454741955,8,0.487179487179487,13.2051282051282,59.2820512820513,28.1538461538462,1
2566,3378,-110.131623920516,33.9645543319153,2016-06-20,3.56465305438423,6,0.404761904761905,13.547619047619,61.968253968254,25.0714285714286,1
2567,3378,-110.178916214488,33.9653075958465,2016-06-20,2.23983843976355,9,1,3.24050632911392,57.620253164557,39.7088607594937,1
2568,3378,-110.177604943226,33.9838043854875,2016-06-20,1.98775313827312,9,0.527777777777778,7.875,60.0416666666667,32.7638888888889,1
2569,3378,-110.16936595279,33.9277422783831,2016-06-20,1.19941463871837,9,1,5.86046511627907,59.8372093023256,34.953488372093,1
2570,3378,-110.095507458256,33.9985043594736,2016-06-20,1.701570900208,8,0.816666666666667,17.3666666666667,63.9833333333333,19.2166666666667,1
2571,3378,-110.158929022641,33.9583468600104,2016-06-20,4.53944014218801,9,0.957055214723926,5.21472392638037,57.3742331288344,37.9263803680982,1
2572,3378,-110.126123235818,34.0446260395119,2016-06-20,1.82868638108701,9,0.46875,15.375,58.921875,26.3125,1
2573,3378,-110.096535032488,34.0611770367201,2016-06-20,1.91453298652452,8,0.676470588235294,29.8676470588235,59.5588235294118,11.1323529411765,1
2574,3378,-110.175396947664,33.9493630586253,2016-06-20,2.08848118876553,9,0.756756756756757,2.18918918918919,52.0135135135135,46.2702702702703,1
2575,3378,-110.133512398091,34.0132302980461,2016-06-20,1.58266225130272,8,0.472727272727273,15.9272727272727,61.2181818181818,23.4545454545455,1
2576,3378,-110.190438438901,33.9410071296525,2016-06-20,2.21436926293087,9,0.91025641025641,4.23076923076923,60.7307692307692,35.5641025641026,1
2577,3378,-110.146747286439,34.012373993724,2016-06-20,1.84764358746719,6,0.615384615384615,11.2923076923077,60.7076923076923,28.4461538461538,1
2578,3378,-110.119325002156,34.0182717010467,2016-06-20,1.92976074935293,9,0.626865671641791,14.955223880597,60.6567164179104,24.8805970149254,1
2579,3378,-110.112684629566,33.9955304013092,2016-06-20,1.84652075867605,10,1,5.43076923076923,61.4153846153846,33.6153846153846,1
2580,3378,-110.167338898462,33.9772660189228,2016-06-20,2.98315544173717,9,0.676470588235294,5.63725490196078,57,38,1
2581,3378,-110.130148720562,33.9877317565985,2016-06-20,2.20273114046335,6,0.641025641025641,7.38461538461539,64.1282051282051,28.974358974359,1
2582,3378,-110.130345715411,33.95073856457,2016-06-20,4.43462532546997,9,0.881578947368421,22.4736842105263,64.2894736842105,13.7368421052632,1
2583,3380,-111.990236383811,35.550240406746,2016-06-20,1.219853161479,10,0.558139534883721,9.44186046511628,61.6279069767442,29.6279069767442,1
2584,3380,-111.991223009501,35.5401612557659,2016-06-20,1.49510580173302,10,0.929824561403509,8.05263157894737,62.7894736842105,29.7368421052632,1
2585,3380,-111.964995312229,35.5467714028972,2016-06-20,1.36351125859302,10,1,6.03846153846154,54.6730769230769,39.8846153846154,1
2586,3380,-111.986923771742,35.528549195872,2016-06-20,1.5890565437535,10,1,8.55357142857143,61.1607142857143,30.8392857142857,1
2587,3380,-111.9614465726,35.5342464936045,2016-06-20,1.58842163341236,10,1,7.05263157894737,60.4561403508772,33.0701754385965,1
2588,3380,-111.973497875046,35.527927069705,2016-06-20,1.8111354761672,10,1,5.98412698412698,55.4761904761905,39.1111111111111,1
2589,3380,-111.975900598414,35.5393562781528,2016-06-20,1.57077992455206,10,1,8.43636363636364,56.3090909090909,35.6363636363636,1
2590,3380,-111.978130763408,35.5491363593955,2016-06-20,1.27662105882066,10,1,8.64444444444444,58.2444444444444,33.6666666666667,1
2591,3388,-110.088985353488,30.2294218556025,2016-06-20,1.30129577208138,9,0.404761904761905,19.3809523809524,60.4047619047619,20.6904761904762,2
2592,3388,-110.077159627114,30.2266733369674,2016-06-20,1.24562827374315,10,0.666666666666667,15.3333333333333,61.2888888888889,23.9111111111111,2
2593,3388,-110.058247944272,30.2241120100781,2016-06-20,1.22727731278229,10,0.641025641025641,14.5128205128205,61.0769230769231,24.9487179487179,2
2594,3388,-110.080341002675,30.2361062503373,2016-06-20,1.312829845119,10,0.523809523809524,17.4761904761905,61.3571428571429,21.7380952380952,2
2595,3388,-110.055852015894,30.2329117889533,2016-06-20,1.17106566462278,9,0.619047619047619,15.2857142857143,62.5476190476191,22.6666666666667,2
2596,3388,-110.067416928309,30.23335770768,2016-06-20,1.55613676170725,9,0.615384615384615,15,61.3461538461538,24.1730769230769,2
2597,3392,-111.52559234101,31.8041946547339,2016-06-20,1.42956802955496,7,0.9375,7.22916666666667,56.3125,37.0833333333333,1
2598,3392,-111.569808015238,31.7937867613203,2016-06-20,2.07618148458481,10,0.63768115942029,21.9420289855072,58.4492753623188,20.1739130434783,1
2599,3392,-111.539132532972,31.8013329402887,2016-06-20,3.009272290948,7,0.771428571428571,10.2285714285714,57.3047619047619,33.0190476190476,1
2600,3392,-111.571749376113,31.8061775151363,2016-06-20,1.34229046647692,7,0.521739130434783,26.195652173913,60.5,13.9565217391304,1
2601,3463,-115.1034,32.5839,2016-06-20,0.999410205729961,12,1,3.06666666666667,81.8,15.7666666666667,2
2602,3392,-111.557065951293,31.8003813380851,2016-06-20,2.869217969733,7,0.81,16.97,62.05,21.62,1
2603,3397,-109.054457868784,30.3331530897357,2016-06-20,2.05115934482288,9,0.571428571428571,14.3857142857143,62,24.2428571428571,2
2604,3397,-109.043153691256,30.3298449104952,2016-06-20,1.86797029357159,9,0.555555555555556,14.2539682539683,63.8095238095238,22.5396825396825,2
2605,3397,-109.063261331864,30.3378860260305,2016-06-20,1.45321965708971,9,0.829787234042553,22.1914893617021,58.7021276595745,19.6595744680851,2
2606,3397,-109.054854859243,30.3206804218836,2016-06-20,1.66127970069027,9,1,12.3928571428571,59.9642857142857,28.1428571428571,2
2607,3433,-110.217175564721,34.0539691425236,2016-06-20,1.28239944560337,9,0.886363636363636,18.4772727272727,60.5681818181818,21.5909090909091,1
2608,3433,-110.206327309497,34.0435776913555,2016-06-20,1.09696118476152,8,0.75609756097561,18.1463414634146,60.2682926829268,22.1463414634146,1
2609,3433,-110.218625273462,34.0451777630179,2016-06-20,1.32932123422968,9,0.822222222222222,16,60.1111111111111,24.5111111111111,1
2610,3433,-110.204808721511,34.0528909244265,2016-06-20,1.12063178297186,8,0.526315789473684,21.6315789473684,61,17.8684210526316,1
2611,3467,-116.519925285617,32.6166223186725,2016-06-20,1.52478603347778,10,0.538461538461538,7.94230769230769,67.2692307692308,25.2884615384615,1
2612,3467,-116.574426412174,32.5908120758762,2016-06-20,1.71250195243841,10,0.793103448275862,3.24137931034483,57.8103448275862,39.4655172413793,1
2613,3467,-116.560904257957,32.6035915186991,2016-06-20,1.81934975805408,7,0.904761904761905,8.90476190476191,65.8095238095238,25.8730158730159,1
2614,3467,-116.550588365197,32.5853975142781,2016-06-20,1.6673590507834,10,0.948275862068966,6.58620689655172,65.7241379310345,28.2241379310345,1
2614,3467,-116.550588365197,32.5853975142781,2016-06-20,1.6673590507834,10,0.948275862068966,6.58620689655172,65.7241379310345,28.2241379310345,2
2615,3467,-116.52371513108,32.5951466249139,2016-06-20,1.7391682335577,10,0.645161290322581,5.70967741935484,62.4354838709677,32.4838709677419,1
2616,3467,-116.535993797966,32.5862900307309,2016-06-20,1.67637391927099,10,0.649122807017544,5.36842105263158,62.8421052631579,32.4561403508772,1
2616,3467,-116.535993797966,32.5862900307309,2016-06-20,1.67637391927099,10,0.649122807017544,5.36842105263158,62.8421052631579,32.4561403508772,2
2617,3467,-116.559070280032,32.5921960472985,2016-06-20,2.2625605686388,10,0.730769230769231,4.67948717948718,63.0384615384615,32.8589743589744,1
2618,3467,-116.574956756339,32.6019143934668,2016-06-20,1.49656217059708,10,0.843137254901961,8.64705882352941,69.0588235294118,22.843137254902,1
2619,3467,-116.543883355682,32.6061522526216,2016-06-20,2.31593101070458,7,0.85,5.9375,62.95,31.7375,1
2620,3467,-116.527648634707,32.6088684702421,2016-06-20,2.30972684188437,6,0.5,5.74358974358974,60.7051282051282,34.1153846153846,1
2621,3467,-116.537891629146,32.5966319238732,2016-06-20,1.77434861883068,7,0.578125,3.4375,55.328125,41.75,1
2622,3473,-116.721548422149,32.4348370149049,2016-06-20,1.73313306122637,6,0.982758620689655,8.29310344827586,68.1551724137931,24,2
2623,3473,-116.722386576208,32.446232593585,2016-06-20,1.97763333484375,7,0.361111111111111,5.11111111111111,69.625,25.9166666666667,2
2624,3473,-116.739945508018,32.4483614285056,2016-06-20,1.67227107711792,6,0.793650793650794,5.11111111111111,67.6825396825397,27.7936507936508,2
2625,3473,-116.737773606668,32.437373211458,2016-06-20,2.46020501980698,6,0.465116279069767,4.67441860465116,70.5116279069767,25.3023255813953,2
2626,3496,-97.8117051248294,36.1594776110313,2016-06-20,1.09656000702,12,0.923076923076923,2.82051282051282,69.1025641025641,28.6410256410256,1
2627,3496,-97.8098513887423,36.1503376505408,2016-06-20,1.08412644817907,12,0.785714285714286,2.5952380952381,72.9047619047619,24.9761904761905,1
2628,3496,-97.8003485372972,36.1607624119378,2016-06-20,1.08399612063152,12,1,3.48717948717949,70.9230769230769,26.2564102564103,1
2629,3496,-97.7984951423165,36.1516223944482,2016-06-20,1.09660771810061,10,0.540540540540541,3.05405405405405,70.7567567567568,26.8648648648649,1
2630,3539,-117.919689346556,34.1798423328457,2016-06-20,1.98728902094078,10,0.695652173913043,20.6376811594203,62.7971014492754,17.1159420289855,1
2631,3539,-117.922225599885,34.1486376298085,2016-06-20,1.30956864489895,13,1,36.9130434782609,75.6521739130435,66.7608695652174,1
2632,3539,-117.947627786947,34.1624162902425,2016-06-20,1.0693750582242,10,0.944444444444444,8.41666666666667,64.3888888888889,27.6944444444444,1
2633,3539,-117.955342102252,34.1555529560825,2016-06-20,1.28816443572426,10,0.608695652173913,15.2608695652174,65.5652173913043,19.5869565217391,1
2634,3539,-117.931139871301,34.1626005915123,2016-06-20,1.1769283327105,10,0.868421052631579,4.28947368421053,50,46.1315789473684,1
2635,3539,-117.9589811476,34.1669842915564,2016-06-20,1.32575189684677,10,0.906976744186046,14.3720930232558,63.3953488372093,22.8837209302326,1
2636,3539,-117.943112686874,34.2037828142535,2016-06-20,2.78488027319196,1,0.446601941747573,32.1941747572816,58.0679611650485,10.3203883495146,1
2637,3539,-117.939860786119,34.1571716638327,2016-06-20,1.30337639577153,10,0.787234042553192,6.59574468085106,62.7872340425532,31.2553191489362,1
2638,3539,-117.925546459517,34.1699957578594,2016-06-20,1.38138801594734,10,0.627450980392157,7.88235294117647,59.6666666666667,33.0588235294118,1
2639,3539,-117.934022234864,34.1891025940145,2016-06-20,3.73247517976674,6,0.691729323308271,17.0977443609023,69.0977443609023,14.3684210526316,1
2640,3466,-115.4617,32.5515,2016-06-20,0.999403327118874,12,0.833333333333333,1.52777777777778,54.5833333333333,44.4722222222222,2
2641,3539,-117.949741873201,34.1740303094667,2016-06-20,1.69434694352293,10,0.771929824561403,15.8771929824561,69.8070175438596,14.9298245614035,1
2642,3539,-117.937047554922,34.1729302265554,2016-06-20,1.44356148526347,6,0.735849056603774,9.94339622641509,68.7358490566038,21.9056603773585,1
2643,3539,-117.912325924799,34.1680621238744,2016-06-20,1.93550144449234,10,0.884057971014493,17.6811594202899,63.8840579710145,18.9565217391304,1
2644,3539,-117.948758033748,34.1893474676564,2016-06-20,1.98478473160744,1,0.597222222222222,32.3194444444444,57.5555555555556,10.7222222222222,1
2645,3539,-117.913733538406,34.1981789237478,2016-06-20,3.9919548174459,6,0.52112676056338,28.612676056338,64.3591549295775,7.59154929577465,1
2646,3539,-117.892567583844,34.2002125999582,2016-06-20,1.79831261253184,6,0.737704918032787,28.8196721311475,62.8032786885246,8.91803278688525,1
2647,3539,-117.877309542849,34.2018836450142,2016-06-20,1.36617669023991,10,0.88,12.26,70.74,17.42,1
2648,3539,-117.891571857066,34.1903688351382,2016-06-20,1.51586401920235,6,0.415094339622642,32.1132075471698,58.9622641509434,9.47169811320755,1
2649,3539,-117.951170460199,34.1461900820494,2016-06-20,1.46561109723896,13,0.775510204081633,8.81632653061224,62.6938775510204,28.9795918367347,1
2650,3539,-117.936330904306,34.1474633595755,2016-06-20,1.66279058321095,13,0.754098360655738,6.19672131147541,58.4918032786885,35.8852459016393,1
2651,3400,-109.024653476357,30.2916501404036,2016-06-20,1.52572142258465,9,0.634615384615385,11.3461538461538,58.2884615384615,31.1153846153846,2
2652,3400,-109.010146572147,30.2904498619342,2016-06-20,1.52575673308611,10,0.72,10.72,60.34,29.62,2
2653,3410,-108.675667891718,38.7584074721801,2016-06-20,1.08403884625244,10,1,10.0714285714286,73.9285714285714,16.7380952380952,1
2654,3410,-108.664532171695,38.7573925312356,2016-06-20,1.08404677676868,10,1,9.10526315789474,75.7894736842105,15.6842105263158,1
2655,3411,-95.5454613910107,37.5417439315642,2016-06-20,4.40712251995492,12,1,1.57861635220126,71.2452830188679,27.7924528301887,1
2656,3411,-95.5195536681555,37.534003346881,2016-06-20,3.38131427434444,12,1,4.26016260162602,76.3008130081301,20.0813008130081,1
2657,3429,-109.232704953514,33.7003392410689,2016-06-20,1.07331515323174,8,1,35.7894736842105,53.1842105263158,11.7105263157895,1
2658,3429,-109.222295092817,33.6993607613167,2016-06-20,1.073321558671,8,1,30.7297297297297,52.7837837837838,17.0810810810811,1
2659,3461,-114.937271339732,32.6121916885279,2016-06-20,1.37111501597905,12,1,2.38775510204082,76,22.2448979591837,2
2660,3461,-114.9239287092,32.6111083137413,2016-06-20,1.37113993853283,12,1,1.68085106382979,70.0425531914894,28.8085106382979,2
2661,3464,-115.055812243232,32.567626815951,2016-06-20,1.39110941757202,12,1,1.38297872340426,58.1489361702128,41.0425531914894,2
2662,3464,-115.069287808344,32.5687731865577,2016-06-20,1.39108282790554,12,1,1.08333333333333,68.5625,30.9791666666667,2
2663,3480,-99.453722071921,29.117507328301,2016-06-20,1.10824628448868,10,1,8.14705882352941,73.2647058823529,19.1764705882353,1
2664,3480,-99.4468778196301,29.1220926763747,2016-06-20,1.10820189662218,10,1,8.69444444444444,75.25,16.6111111111111,1
2665,3495,-120.131180814553,46.4500622876275,2016-06-20,2.29331927483463,10,1,1.80412371134021,75.0515463917526,23.5876288659794,1
2666,3495,-120.112049320983,46.4532509709962,2016-06-20,1.38885084382683,10,1,2.91666666666667,75.25,22.2833333333333,1
2667,3495,-120.145488065848,46.44084411496,2016-06-20,1.90717698632622,10,1,1.82558139534884,76.3023255813954,22.2325581395349,1
2668,3499,-97.7706465044759,36.312930094004,2016-06-20,1.08020293621445,12,0.923076923076923,1.20512820512821,68.974358974359,30.3076923076923,1
2669,3499,-97.7722538044221,36.321569934497,2016-06-20,1.08014874808979,12,1,3.35714285714286,72.5,24.7380952380952,1
2670,3516,-105.934228506551,44.9662553429893,2016-06-20,1.27770984590733,10,1,3.70909090909091,72.1272727272727,24.8181818181818,1
2671,3516,-105.947771341948,44.9644446693595,2016-06-20,1.27774128534508,10,1,5.63265306122449,67.7959183673469,27.0816326530612,1
2672,3564,-119.364353421732,36.6562251611762,2016-06-20,1.33753267893028,9,0.387755102040816,2.3265306122449,81.8163265306122,16.3469387755102,1
2673,3564,-119.371246336807,36.6491748641012,2016-06-20,1.3376090392046,12,0.479166666666667,2.41666666666667,83.0208333333333,15.0416666666667,1
2674,3569,-101.456429408405,26.8919630603966,2016-06-20,1.0956744483366,16,0.611111111111111,7.30555555555556,32.9722222222222,60.3055555555556,2
2675,3569,-101.455370796357,26.8829369760551,2016-06-20,1.09571209085512,13,0.583333333333333,4.36111111111111,38.6111111111111,57.5,2
2676,3612,-113.018409392306,35.8366637150651,2016-06-20,1.31183265702724,10,0.680851063829787,16.4255319148936,57.4255319148936,26.7659574468085,1
2677,3612,-113.015490939971,35.8269363331244,2016-06-20,1.31188965966702,10,0.91304347826087,14.195652173913,60.3260869565217,26.1304347826087,1
2678,3618,-111.587829820792,42.6779497833405,2016-06-20,1.143102114398,13,0.511627906976744,3.3953488372093,57.906976744186,39.2093023255814,1
2679,3618,-111.590470592798,42.6866502364225,2016-06-20,1.1430330497961,10,0.434782608695652,3.34782608695652,51.0217391304348,46.1304347826087,1
2680,3483,-109.087350106846,30.3368000760549,2016-06-20,1.81833312092781,9,0.835820895522388,22.8208955223881,60.8955223880597,16.8507462686567,2
2681,3415,-111.9283,38.5717,2016-06-20,1.00073511940765,10,1,13.3611111111111,58.9722222222222,28.2222222222222,1
2682,3511,-108.522050057713,38.5555500086683,2016-06-20,1.23341021090794,9,1,19.5102040816327,64.3265306122449,16.6530612244898,1
2683,3396,-109.633549894322,30.5016500485565,2016-06-20,1.92576127499866,9,0.483333333333333,4.23333333333333,44.5,51.9833333333333,2
2684,3459,-112.521899951127,33.6802500050151,2016-06-20,1.78059296540546,7,0.689655172413793,0.724137931034483,38.8620689655172,60.7931034482759,1
2685,3402,-108.353,27.0945,2016-06-20,0.998304043251038,9,0.6,18.5,72.8666666666667,9.36666666666667,2
2686,3403,-105.9603,44.983,2016-06-20,1.00222736119843,10,1,3.9,72.175,24.5,1
2687,3405,-104.706,41.144,2016-06-20,1.00132859512424,10,1,0.6,51.5142857142857,48.4571428571429,1
2688,3472,-114.9332,32.3164,2016-06-20,0.999353525513172,12,1,1.83333333333333,72.8055555555556,25.9444444444444,2
2689,3477,-114.965,32.2509,2016-06-20,0.999339685513496,12,1,1.33333333333333,61.5666666666667,37.6666666666667,2
2690,3491,-100.3946,28.0094,2016-06-20,0.998479355045319,10,1,3.83333333333333,83.3666666666667,13.2666666666667,2
2691,3492,-113.5049,28.996,2016-06-20,0.998672729431629,16,0.633333333333333,90.9,99.2,131.066666666667,
2692,3493,-97.8064,28.6458,2016-06-20,0.998603589755058,10,1,4.33333333333333,76.3666666666667,19.8666666666667,1
2693,3494,-99.7858,32.6613,2016-06-20,0.999426652816772,12,0.571428571428571,6.2,71.7428571428571,22.5142857142857,1
2694,3505,-97.4656,36.7311,2016-06-20,1.00031789532089,12,1,0.942857142857143,69.9714285714286,29.4571428571429,1
2695,3507,-98.5296,35.0449,2016-06-20,0.999942773975372,10,1,1.69047619047619,71.6904761904762,27.0714285714286,1
2696,3508,-98.8601,35.3655,2016-06-20,1.00001351021767,12,1,3.5,76.9,20.2,1
2697,3510,-96.1929,37.6698,2016-06-20,1.00052976774025,10,1,4.78571428571429,76.8571428571429,18.9761904761905,1
2698,3518,-100.1608,49.7313,2016-06-20,1.00333901316929,12,1,4.62222222222222,84.2222222222222,11.6888888888889,1
2699,3568,-101.4197,26.8775,2016-06-20,0.998263048094749,13,1,5.33333333333333,40.3666666666667,54.7666666666667,2
2700,3576,-109.1575,33.1536,2016-06-20,0.999531746707439,7,1,9.38095238095238,57.4047619047619,33.7619047619048,1
2701,3577,-110.7718,32.997,2016-06-20,0.999498226911068,13,1,1.43333333333333,24.8,74.3333333333333,1
2702,3614,-113.545,37.3665,2016-06-20,1.00046109253883,10,1,16.5277777777778,36.1944444444444,47.8888888888889,1
2703,3519,-102.9213,48.6881,2016-06-20,1.00309617355919,12,1,3.58333333333333,58.8541666666667,38.1458333333333,1
2704,3520,-101.5395,50.4572,2016-06-20,1.00350719437599,10,0.733333333333333,9,30.3777777777778,83.0444444444445,1
2705,3521,-114.4148,29.9644,2016-06-20,0.998866687048435,16,0.8,39.1666666666667,61,92,
2706,3623,-106.582524404389,40.9700971208086,2016-06-21,1.64553467739296,10,1,8.95384615384615,64.1846153846154,27.4,1
2707,3623,-106.612506560188,40.9665138122771,2016-06-21,1.401938936306,10,1,19.0701754385965,50.3157894736842,31.1578947368421,1
2708,3623,-106.581696609483,40.9792377188302,2016-06-21,1.47075770905399,10,1,14.8363636363636,59.6909090909091,25.9636363636364,1
2709,3623,-106.614613266261,40.9796559182537,2016-06-21,2.54902732996368,10,1,19.040404040404,48.5757575757576,32.8989898989899,1
2710,3623,-106.626585843324,40.9544822274454,2016-06-21,1.57760277926111,10,0.88135593220339,22.0338983050847,44.5254237288136,34.0508474576271,1
2711,3623,-106.598700320324,40.9803541189688,2016-06-21,2.01946637835801,10,1,17.1038961038961,62.5844155844156,20.8051948051948,1
2712,3623,-106.626803197566,40.9670678494831,2016-06-21,1.76412759488487,10,1,19.1428571428571,44.7714285714286,36.5857142857143,1
2713,3623,-106.596971982714,40.9586029190254,2016-06-21,1.47752154190731,10,1,22.6727272727273,50.0363636363636,27.8,1
2714,3623,-106.60555209837,40.9470745291448,2016-06-21,1.2028268945657,10,1,20.3636363636364,50.9318181818182,29.1363636363636,1
