longi,lat,polyid,fireid,jd,lct,genLC,pcttree,pctherb,pctbare,area,bmass,CO,NOx,NO,NO2,NH3,SO2,NMOC,PM25,PM10,OC,BC
-101.5839996338,50.7840995789,2949,3891,173,12,9,4.1555557251,82.3333358765,14.0222225189,862858.125,0.7645272613,60030.74609375,1603.0189208984,778.420715332,1972.4388427734,1398.5185546875,263.8714294434,33907.48046875,4241.7329101563,4630.943359375,1754.7451171875,336.4360656738
-101.5728988647,50.814201355,2950,3892,173,12,9,2.2222223282,83.3777770996,14.8666667938,854389.3125,0.7566698194,58830.64453125,1570.9722900391,762.8588867188,1933.0068359375,1370.5600585938,258.5962219238,33229.6171875,4156.9345703125,4538.3637695313,1719.6651611328,329.7101745605
-110.3743972778,27.7012004852,2951,3893,173,12,9,6.8333334923,72.7333297729,21.0333328247,788418.875,0.3259368837,23384.705078125,624.4487304688,303.230255127,768.3546142578,544.7864990234,102.7899246216,13208.5048828125,1652.3477783203,1803.9630126953,683.5529174805,131.057144165
-115.9142990112,30.9228992462,2952,3906,173,7,2,4.6857142448,68.057144165,27.7428569794,721894,0.2979838252,14412.552734375,784.0858764648,165.6368103027,554.9908447266,258.1352844238,146.2766723633,5334.7954101563,1527.3005371094,2452.28515625,795.9171142578,281.7976989746
-113.539100647,37.3559989929,2953,3939,173,10,1,28.4857139587,45.4571418762,26.6571426392,733765,1.014496088,46897.30859375,2903.1667480469,1607.9078369141,2396.9733886719,416.8649597168,669.9615478516,20992.130859375,5337.3603515625,5359.6923828125,1935.4443359375,275.4286499023
-119.4757995605,47.3569984436,2954,3942,173,10,1,2.9249999523,64.1750030518,33.3250007629,668606.8125,0.9206120372,38778.23046875,2400.5571289063,1329.5394287109,1981.9985351563,344.6953735352,553.9747314453,17357.873046875,4413.33203125,4431.7978515625,1600.3713378906,227.7451782227
-97.9703979492,27.3265991211,2955,3875,173,10,1,2.75,91,6.5833334923,932623.5625,1.2862499952,75573.984375,4678.3896484375,2591.1081542969,3862.6704101563,671.768737793,1079.6284179688,33828.35546875,8601.0390625,8637.02734375,3118.9262695313,443.8472290039
-97.370300293,34.4822998047,2956,3877,173,10,1,8.7333335876,72.4666671753,19.4333324432,805521.125,1.1140639782,56536.33203125,3499.8681640625,1938.388671875,2889.634765625,502.5451965332,807.6618652344,25306.73828125,6434.373046875,6461.294921875,2333.2453613281,332.0387573242
-96.7995986938,36.148601532,2957,3878,173,10,1,14.7380952835,70.4523773193,15.428571701,845872.875,1.1688133478,62286.05078125,3855.8032226563,2135.5219726563,3183.5095214844,553.6538085938,889.8007202148,27880.423828125,7088.74609375,7118.4057617188,2570.5354003906,365.8069763184
-104.5074386597,44.2364425659,2958,3974,174,10,1,12.4769229889,63.215385437,24.8307685852,1278677.5,1.0384985209,83657.9921875,5178.8286132813,2868.2741699219,4275.8530273438,743.6266479492,1195.1142578125,37446.9140625,9521.0771484375,9560.9140625,3452.5522460938,491.3247375488
-104.5109939575,44.2674560547,2959,3974,174,10,1,4.8979592323,59.9591827393,35.6530609131,789863.875,0.8898400068,44279.703125,2741.1247558594,1518.1613769531,2263.1850585938,393.5974121094,632.567199707,19820.439453125,5039.4526367188,5060.5375976563,1827.4163818359,260.0554199219
-104.4987564087,44.2687149048,2960,3974,174,10,1,4.468085289,66.2978744507,29.89361763,871077.5,0.9709089994,53281.43359375,3298.3742675781,1826.7919921875,2723.2729492188,473.6127319336,761.1633300781,23849.783203125,6063.9340820313,6089.306640625,2198.9162597656,312.9226989746
-104.519493103,44.2422561646,2961,3974,174,10,1,7.3414635658,57.8536567688,35.3780479431,1237662,0.8944770694,69744.7890625,4317.5356445313,2391.2502441406,3564.7341308594,619.9537963867,996.3541870117,31219.099609375,7937.6225585938,7970.8334960938,2878.3564453125,409.6123046875
-104.4911575317,44.2582778931,2962,3974,174,10,1,8.2820510864,53.320514679,38.8846168518,1172757.375,0.8451871872,62445.56640625,3865.6782226563,2140.9909667969,3191.6625976563,555.0717773438,892.0795898438,27951.826171875,7106.8999023438,7136.63671875,2577.1184082031,366.7438049316
-104.5326919556,44.244556427,2963,3974,174,10,1,9.6000003815,55.4133338928,35.5200004578,1295741.875,0.891982913,72814.109375,4507.5405273438,2496.4838867188,3721.6103515625,647.2365722656,1040.2016601563,32592.984375,8286.939453125,8321.61328125,3005.0270996094,427.638458252
-104.5223236084,44.2549819946,2964,3974,174,10,1,5.0819673538,60.2295074463,35.1475410461,954060.875,0.8960734606,53859.2421875,3334.1437988281,1846.6027832031,2752.8056640625,478.7488098145,769.4177246094,24108.423828125,6129.6948242188,6155.341796875,2222.7624511719,316.316192627
-104.5249862671,44.2653656006,2965,3974,174,10,1,8.2941179276,63.6764717102,28.5882358551,1135048.625,0.9874364734,70609.671875,4371.0747070313,2420.9033203125,3608.9384765625,627.6414794922,1008.7095336914,31606.234375,8036.0532226563,8069.6762695313,2914.0498046875,414.6917114258
-104.5083236694,44.2563591003,2966,3974,174,10,1,8.2068967819,58.5,33.7931022644,939822.625,0.9152186513,54189.01953125,3354.55859375,1857.9094238281,2769.6611328125,481.6802062988,774.1287841797,24256.037109375,6167.2270507813,6193.0302734375,2236.3723144531,318.2529907227
-104.4999847412,44.2472877502,2967,3974,174,10,1,14.4444446564,62.375,23.6527786255,1384533.75,1.0539628267,91932.5703125,5691.0639648438,3151.9736328125,4698.775390625,817.1783447266,1313.3223876953,41150.76953125,10462.8017578125,10506.5791015625,3794.0422363281,539.9214477539
-110.0959472656,33.9711685181,2968,3979,174,6,2,9.5769233704,66.3076934814,24.6346149445,1167233.5,0.9221498966,72116.40625,3923.3474121094,828.8004150391,2777.01953125,1291.6370849609,731.927734375,26693.83203125,7642.1860351563,12270.5517578125,3982.5478515625,1410.037109375
-110.1050643921,33.9648208618,2969,3979,174,9,1,17.1639347076,65.2459030151,18.2131156921,1463105.875,2.3340115547,215139.09375,13318.1337890625,7376.1967773438,10995.998046875,1912.3474121094,3073.4152832031,96300.3515625,24484.876953125,24587.322265625,8878.755859375,1263.5152587891
-110.326499939,40.3549995422,3092,4134,174,10,1,2.9047617912,55.1904754639,42.4047622681,576612.125,0.7970666289,28954.69140625,1792.4332275391,992.7322998047,1479.9063720703,257.3750305176,413.6384277344,12960.671875,3295.3198242188,3309.107421875,1194.9554443359,170.051361084
-110.0879135132,33.960975647,2970,3979,174,9,1,16.4905662537,64.1132049561,20.0188674927,1306588.875,2.2828600407,187913.84375,11632.76171875,6442.7607421875,9604.4853515625,1670.3452148438,2684.4833984375,84113.8203125,21386.38671875,21475.8671875,7755.1743164063,1103.6209716797
-110.0841369629,33.9710083008,2971,3979,174,9,1,20.023809433,64.0238113403,16.3333339691,948980.8125,2.380396843,142313.90625,8809.9091796875,4879.333984375,7273.8217773438,1265.0124511719,2033.0557861328,63702.421875,16196.677734375,16264.4462890625,5873.2719726563,835.8118896484
-98.0391235352,36.2915992737,2972,3988,174,12,9,3.5789473057,69.7894744873,27.2105255127,1102175.25,0.6485474706,65047.9765625,1736.9956054688,843.4792480469,2137.2907714844,1515.4034423828,285.925201416,36741.38671875,4596.2470703125,5017.9868164063,1901.4024658203,364.5546264648
-98.0219421387,36.2902984619,2973,3988,174,12,9,2.8769230843,70.138458252,27.6307697296,1281538.5,0.6454268098,75269.671875,2009.9486083984,976.0243530273,2473.146484375,1753.5352783203,330.8557128906,42514.9609375,5318.5053710938,5806.5180664063,2200.1904296875,421.8410339355
-98.0346679688,36.301574707,2974,3988,174,12,9,2.2941176891,67.1999969482,31.0705890656,1569914.875,0.6143001914,87760.3125,2343.4897460938,1137.9907226563,2883.5529785156,2044.5257568359,385.7595825195,49570.109375,6201.0849609375,6770.0810546875,2565.3015136719,491.8434753418
-98.015914917,36.2993431091,2975,3988,174,12,9,2.7901234627,69.5432128906,28.2592601776,1558431.125,0.6393977404,90677.6171875,2421.3916015625,1175.8195800781,2979.4074707031,2112.4895019531,398.5829467773,51217.90625,6407.220703125,6995.1298828125,2650.5766601563,508.1932373047
-121.1031341553,45.472202301,2976,4005,174,12,9,4.9436621666,69.0281677246,26.4929580688,1250957.5,0.6538814306,74435.9921875,1987.6862792969,965.2138061523,2445.75390625,1734.1130371094,327.1911621094,42044.0625,5259.59765625,5742.205078125,2175.8212890625,417.1687316895
-121.1170349121,45.4665489197,2977,4005,174,12,9,2.8333332539,62.4259262085,35.3148155212,839867.875,0.5768657923,44088.68359375,1177.3132324219,571.6994628906,1448.6282958984,1027.1209716797,193.7964172363,24902.841796875,3115.2775878906,3401.1271972656,1288.74609375,247.090423584
-121.0932388306,45.4765205383,2978,4005,174,12,9,3.9375,64.7708358765,31.8333339691,786395.625,0.6073541641,43463.48046875,1160.6182861328,563.5923461914,1428.0858154297,1012.5557250977,191.0482635498,24549.701171875,3071.1005859375,3352.8972167969,1270.4709472656,243.5865325928
-121.1149215698,45.4782562256,2979,4005,174,12,9,3.561403513,63.4210510254,33.5614051819,851990.125,0.5920981169,45906.01953125,1225.8420410156,595.264831543,1508.3405761719,1069.4588623047,201.7846984863,25929.333984375,3243.6889648438,3541.3212890625,1341.8682861328,257.2755126953
-121.1258926392,45.473690033,2980,4005,174,12,9,2.5,61.1199989319,36.8199996948,715114.5,0.5623753071,36596.80859375,977.2554321289,474.5520019531,1202.4665527344,852.5849609375,160.8651123047,20671.166015625,2585.90625,2823.1826171875,1069.7529296875,205.1029815674
-103.8610458374,35.6884689331,2981,4018,174,10,1,5.2307691574,68.1538467407,27.2051277161,800356.75,1.0068370104,50767.21484375,3142.732421875,1740.5902099609,2594.7687988281,451.2641296387,725.2458496094,22724.37109375,5777.7924804688,5801.966796875,2095.1547851563,298.1566467285
-103.8596420288,35.67786026,2982,4018,174,10,1,1.962962985,62.9074058533,35.7222213745,948273.9375,0.8900214434,53171.00390625,3291.5383300781,1823.0057373047,2717.6286621094,472.6311645508,759.5856933594,23800.353515625,6051.3662109375,6076.685546875,2194.3586425781,312.2741699219
-103.8493270874,35.6708259583,2983,4018,174,10,1,3.0701754093,68.1754379272,29.2631587982,1180309.75,0.9774898291,72685.6640625,4499.5888671875,2492.0803222656,3715.0454101563,646.0947875977,1038.3666992188,32535.490234375,8272.3212890625,8306.93359375,2999.7260742188,426.8840942383
-103.8469161987,35.6804275513,2984,4018,174,10,1,3.0975608826,67.3414611816,30.1951217651,853245.875,0.9664233327,51949.59765625,3215.9272460938,1781.1290283203,2655.2014160156,461.7741699219,742.1370239258,23253.62890625,5912.3583984375,5937.0961914063,2143.9514160156,305.100769043
-95.8606643677,38.7339897156,2985,4022,174,12,9,2.8467741013,73.5806427002,24.1612911224,2570030,0.6755878329,158001.5625,4219.1630859375,2048.8115234375,5191.4799804688,3680.9157714844,694.5123901367,89244.8515625,11164.2861328125,12188.6923828125,4618.5073242188,885.5032348633
-95.9011459351,38.7250671387,2986,4022,174,10,1,3.1891891956,78.9729766846,18.4864864349,848234.375,1.1272649765,60239.6484375,3729.1213378906,2065.3596191406,3078.9155273438,535.4635620117,860.5664672852,26964.4140625,6855.8461914063,6884.5317382813,2486.0805664063,353.7883911133
-95.8434371948,38.7363624573,2987,4022,174,12,9,4.6315789223,75.7368392944,20.3157901764,848056.9375,0.7104246616,54825.73046875,1464.0277099609,710.9270019531,1801.4168701172,1277.2587890625,240.9922332764,30967.501953125,3873.9499511719,4229.4135742188,1602.5983886719,307.2651062012
-95.8839569092,38.7275543213,2988,4022,174,10,1,4.5403227806,74.51612854,21.4758071899,2636631.75,1.0846545696,180169.59375,11153.35546875,6177.2436523438,9208.6669921875,1601.5073242188,2573.8513183594,80647.3359375,20505.015625,20590.810546875,7435.5698242188,1058.1389160156
-116.5205307007,32.6409378052,2989,4028,174,7,2,14.5689659119,67.2068939209,18.8275871277,1358981.75,0.6571508646,59834.75390625,3255.1892089844,687.653137207,2304.0844726563,1071.6672363281,607.278137207,22147.7890625,6340.697265625,10180.837890625,3304.3071289063,1169.9033203125
-116.5159301758,32.6201477051,2990,4028,174,10,1,8.1034479141,67.6034469604,24.844827652,1268493,1.038698554,83007.65625,5138.5693359375,2845.9770507813,4242.61328125,737.8458251953,1185.8236083984,37155.80859375,9447.0615234375,9486.5888671875,3425.7126464844,487.505279541
-116.5476913452,32.6145935059,2991,4028,174,7,2,15.633928299,65.5178604126,19.4553565979,2637803.5,0.6521357298,115253.7890625,6270.150390625,1324.5584716797,4438.130859375,2064.2470703125,1169.7399902344,42661.10546875,12213.4609375,19610.345703125,6364.7622070313,2253.4697265625
-116.510925293,32.6329345703,2992,4028,174,7,2,5.8888888359,65.3111114502,29.4666671753,888830.25,0.5721632242,34073.25390625,1853.6865234375,391.588104248,1312.0743408203,610.2672729492,345.8180541992,12612.1884765625,3610.7473144531,5797.5385742188,1881.6571044922,666.2083129883
-116.5281677246,32.6236991882,2993,4028,174,6,2,18.1557369232,67.5245895386,14.8524589539,3016048,1.0411872864,210398.140625,11446.287109375,2418.0085449219,8101.8984375,3768.3251953125,2135.3842773438,77878.71875,22295.921875,35799.08984375,11619.001953125,4113.7548828125
-116.5027008057,32.6224327087,2994,4028,174,10,1,4.9333333969,70,25.5555553436,935700.5,1.028085351,60604.73828125,3751.7219238281,2077.8767089844,3097.5756835938,538.7088012695,865.7819213867,27127.8359375,6897.396484375,6926.2553710938,2501.1479492188,355.9325866699
-118.309753418,35.6150016785,2995,4072,174,7,2,1.1186441183,43.4915237427,55.9152526855,725380.375,0.358487308,17422.65625,947.844543457,200.2305297852,670.9022216797,312.0476074219,176.826965332,6448.9829101563,1846.2814941406,2964.4519042969,962.1467285156,340.6519470215
-118.3826217651,35.6017379761,2996,4072,174,7,2,5.3859648705,62.5263175964,32.5964927673,1055618.875,0.5457430482,38598.4765625,2099.8723144531,443.5944213867,1486.3292236328,691.3160400391,391.7457275391,14287.197265625,4090.2861328125,6567.501953125,2131.5578613281,754.6865844727
-118.3971710205,35.5992431641,2997,4072,174,7,2,4.9166665077,64.9833297729,30.5499992371,1152747.375,0.5617164373,43383.6484375,2360.1999511719,498.5881958008,1670.5942382813,777.0205688477,440.3116760254,16058.4248046875,4597.3720703125,7381.6953125,2395.8134765625,848.2474365234
-118.4161529541,35.6061668396,2998,4072,174,7,2,1.9800000191,57.1199989319,41.4000015259,809068.0625,0.4749276042,25744.666015625,1400.5866699219,295.8715209961,991.3617553711,461.0985107422,261.2891845703,9529.369140625,2728.166015625,4380.4360351563,1421.7203369141,503.3658447266
-118.3862533569,35.6117515564,2999,4072,174,7,2,1.9636363983,56.8545455933,41.7454528809,899904.5625,0.4726629257,28498.552734375,1550.40625,327.5206604004,1097.4068603516,510.4218444824,289.2390441895,10548.716796875,3019.9958496094,4849.0073242188,1573.80078125,557.2104492188
-118.4020996094,35.6084022522,3000,4072,174,7,2,2.8367347717,66.1428604126,31.5306129456,946192.9375,0.554320097,35141.0859375,1911.7797851563,403.8601989746,1353.1938476563,629.392578125,356.6557617188,13007.4453125,3723.9057617188,5979.228515625,1940.626953125,687.0867919922
-118.4301300049,35.6035003662,3001,4072,174,7,2,2.0784313679,49.2156867981,49.1960792542,744648.625,0.4121995568,20565.236328125,1118.8103027344,236.3467559814,791.9150390625,368.332611084,208.7218170166,7612.20703125,2179.3010253906,3499.1594238281,1135.6922607422,402.0964050293
-118.445526123,35.6013374329,3002,4072,174,10,1,1.9454545975,50.7999992371,47.6909103394,791480.9375,0.7236676812,36084.4609375,2233.7998046875,1237.1815185547,1844.3168945313,320.7507324219,515.4922485352,16152.091796875,4106.7548828125,4123.9379882813,1489.1997070313,211.9245910645
-118.3698806763,35.6336097717,3003,4072,174,10,1,0.961538434,41.8846168518,57.6153831482,625362.5,0.587849319,23159.9921875,1433.7137451172,794.0568847656,1183.7329101563,205.8665924072,330.8570251465,10366.8525390625,2635.8273925781,2646.8562011719,955.8092041016,136.0189971924
-118.3837203979,35.6306343079,3004,4072,174,7,2,1.7999999523,55.7400016785,42.9599990845,770053.3125,0.4623914361,23856.42578125,1297.8607177734,274.1708679199,918.650390625,427.2792663574,242.1249237061,8830.4384765625,2528.0690917969,4059.1528320313,1317.4443359375,466.4465332031
-118.4136428833,35.6250305176,3005,4072,174,7,2,2.0784313679,57.3921585083,41.2156867981,812056.75,0.4779056609,26001.798828125,1414.5751953125,298.8266296387,1001.2631835938,465.7038574219,263.8988342285,9624.544921875,2755.4143066406,4424.1865234375,1435.9201660156,508.3932800293
-118.4399490356,35.6205024719,3006,4072,174,10,1,0.7586206794,44.1206893921,55.7068977356,726926.8125,0.6157441139,28198.85546875,1745.6436767578,966.8179931641,1441.2749023438,250.6565093994,402.8408203125,12622.3447265625,3209.298828125,3222.7265625,1163.7622070313,165.6123504639
-118.4565658569,35.6178817749,3007,4072,174,10,1,1.2758620977,50.810344696,48.4827575684,783478.375,0.714622736,35273.16015625,2183.5766601563,1209.3656005859,1802.8505859375,313.5392150879,503.9022827148,15788.939453125,4014.4216308594,4031.2182617188,1455.7177734375,207.1598510742
-118.4648513794,35.6088829041,3008,4072,174,7,2,1.788461566,53.2884597778,45.5384597778,796782.0625,0.4425981343,23627.8359375,1285.4248046875,271.5437927246,909.8479614258,423.1851196289,239.8048858643,8745.8251953125,2503.8452148438,4020.2583007813,1304.8208007813,461.9770202637
-118.3947296143,35.6185951233,3009,4072,174,7,2,1.9199999571,61.9199981689,36.6199989319,886807.1875,0.5130182505,30481.533203125,1658.2864990234,350.3101501465,1173.7664794922,545.9379272461,309.3648071289,11282.716796875,3230.1328125,5186.4106445313,1683.30859375,595.9821777344
-118.4440994263,35.6300811768,3010,4072,174,10,1,1.1896551847,50.7068977356,48.7413787842,834102.5,0.7120207548,37415.59375,2316.2033691406,1282.8204345703,1912.3525390625,332.5830688477,534.5084228516,16747.93359375,4258.2509765625,4276.0673828125,1544.1354980469,219.7423706055
-118.4591598511,35.6277122498,3011,4072,174,10,1,1.5423728228,54.7288131714,44.2711868286,903846.125,0.7720407248,43961.77734375,2721.4436035156,1507.2611083984,2246.9353027344,390.7713623047,628.025390625,19678.130859375,5003.26953125,5024.203125,1814.2955322266,258.1882324219
-118.43334198,35.6431045532,3012,4072,174,7,2,1.2352941036,52.6666679382,46.5882339478,730325.9375,0.4331561923,21195.12890625,1153.0782470703,243.5858001709,816.1706542969,379.6142883301,215.1147460938,7845.3603515625,2246.05078125,3606.3352050781,1170.4772949219,414.4122009277
-118.4477767944,35.6403198242,3013,4072,174,10,1,1.1935484409,53.354839325,45.9354820251,915708.875,0.7484039068,43175.16796875,2672.7485351563,1480.2915039063,2206.7307128906,383.7792358398,616.7880859375,19326.025390625,4913.7451171875,4934.3046875,1781.8322753906,253.5684356689
-118.2870635986,35.5872421265,3014,4072,174,10,1,1.3953487873,38.7906990051,60.3488388062,517158.8125,0.5513526201,17963.623046875,1112.0336914063,615.895690918,918.1406860352,159.6766357422,256.6231689453,8040.8598632813,2044.4313964844,2052.9853515625,741.3558349609,105.5006408691
-118.3005065918,35.5851478577,3015,4072,174,10,1,1.9824560881,43.9473686218,54.7017555237,680551.6875,0.6301572323,27017.837890625,1672.5328369141,926.3259277344,1380.9117431641,240.1585540771,385.9690856934,12093.69921875,3074.8872070313,3087.7526855469,1115.0218505859,158.6761932373
-118.275970459,35.5995635986,3016,4072,174,7,2,1.2173912525,40.1304359436,59.3260879517,509798.5625,0.3322711587,11349.220703125,617.4315185547,130.431350708,437.0296936035,203.2696380615,115.186126709,4200.9052734375,1202.6785888672,1931.0615234375,626.748046875,221.9026489258
-118.2884216309,35.5976028442,3017,4072,174,10,1,1.3137254715,41.3529396057,57.7843132019,600070.0625,0.5853866339,22130.197265625,1369.9645996094,758.7496948242,1131.0989990234,196.712890625,316.145690918,9905.8994140625,2518.6274414063,2529.1655273438,913.309753418,129.9710083008
-118.3017654419,35.5951538086,3018,4072,174,7,2,2.6346154213,47.9038467407,49.9615402222,720534.4375,0.4061270952,19606.11328125,1066.6311035156,225.3239898682,754.981628418,351.1542663574,198.9874267578,7257.1879882813,2077.6628417969,3335.9655761719,1082.7257080078,383.3433837891
-118.4223327637,35.6159133911,3019,4072,174,7,2,1.3035714626,49.5714302063,49.5892868042,795189.3125,0.408831507,21781.595703125,1184.9838867188,250.3257904053,838.7539672852,390.1181335449,221.0669555664,8062.4409179688,2308.1989746094,3706.1223144531,1202.8642578125,425.8789367676
-118.4510726929,35.6091270447,3020,4072,174,10,1,1.9811320305,51.1132087708,47.5471687317,806514.5625,0.7284543514,37013.06640625,2291.28515625,1269.0196533203,1891.779296875,329.005065918,528.7581176758,16567.755859375,4212.4399414063,4230.0649414063,1527.5233154297,217.3783569336
-118.3777694702,35.6215248108,3021,4072,174,7,2,1.7796610594,56.1355934143,42.627117157,958193.1875,0.4654070139,29878.638671875,1625.4871826172,343.3813781738,1150.5505371094,535.139831543,303.245880127,11059.5546875,3166.2436523438,5083.828125,1650.0144042969,584.1942749023
-118.4075241089,35.6176147461,3022,4072,174,7,2,2.4400000572,62.2799987793,35.9199981689,877927,0.5200899243,30592.265625,1664.3106689453,351.5827636719,1178.0305175781,547.9212646484,310.4886779785,11323.7041015625,3241.8669433594,5205.2509765625,1689.4237060547,598.1473388672
-118.4350585938,35.6122932434,3023,4072,174,10,1,1.6346154213,47.0192298889,51.8269233704,691934.1875,0.6675308347,29098.90625,1801.3609619141,997.6768188477,1487.27734375,258.6569519043,415.6986694336,13025.224609375,3311.732421875,3325.5893554688,1200.9072265625,170.8983459473
-118.3634033203,35.6243476868,3024,4072,174,7,2,0.9032257795,47.0322570801,52.5,806506.9375,0.3852095604,20815.169921875,1132.4073486328,239.2191162109,801.5393676758,372.8090209961,211.2584533691,7704.7197265625,2205.7866210938,3541.6857910156,1149.4945068359,406.9831542969
-118.3351211548,35.5997543335,3025,4072,174,7,2,3.8305084705,56.7966117859,39.8305091858,987072.75,0.4871995151,32220.392578125,1752.8854980469,370.2940368652,1240.7253417969,577.0816650391,327.0129394531,11926.353515625,3414.3996582031,5482.275390625,1779.3350830078,629.9807739258
-118.3147888184,35.5918159485,3026,4072,174,10,1,5.523809433,51.1269836426,43.9206352234,988826.0625,0.7772488594,48419.52734375,2997.3994140625,1660.0982666016,2474.7758789063,430.3958129883,691.7075195313,21673.50390625,5510.603515625,5533.66015625,1998.2662353516,284.3686523438
-118.3051757813,35.6052322388,3027,4072,174,10,1,2.7358491421,45.3396224976,52.3773574829,719763.6875,0.6595954299,29909.427734375,1851.5361328125,1025.4661865234,1528.7041015625,265.8616027832,427.277557373,13388.0302734375,3403.9777832031,3418.2204589844,1234.357421875,175.6585540771
-118.3199768066,35.6024780273,3028,4072,174,7,2,2.4482758045,49.689655304,48.3793106079,842696.6875,0.4189804196,23655.919921875,1286.9526367188,271.8665161133,910.9294433594,423.6881103516,240.0899200439,8756.220703125,2506.8212890625,4025.0368652344,1306.3715820313,462.5261535645
-118.4119110107,35.5970153809,3029,4072,174,7,2,2.2037036419,59.0185203552,39.2222213745,881409.5,0.4919818044,29053.70703125,1580.6083984375,333.9008178711,1118.7846679688,520.3649902344,294.8734436035,10754.2080078125,3078.8256835938,4943.4663085938,1604.4586181641,568.0650024414
-118.3239898682,35.6122894287,3030,4072,174,7,2,1.6923077106,49.4423065186,49.4038467407,724914.3125,0.4109177887,19957.97265625,1085.7731933594,229.3677368164,768.5308837891,357.4562072754,202.5585327148,7387.4282226563,2114.94921875,3395.833984375,1102.1567382813,390.2230224609
-118.3497772217,35.5971260071,3031,4072,174,7,2,7.568965435,62.1379318237,30.7931041718,1108196.5,0.5601646304,41591.7578125,2262.7158203125,477.9948120117,1601.5930175781,744.9270019531,422.1252746582,15395.1572265625,4407.484375,7076.8061523438,2296.8581542969,813.2119140625
-118.4624328613,35.6376190186,3032,4072,174,7,2,12.3523540497,46.1220970154,41.5255432129,874990.4375,0.4699006975,27547.62890625,1498.6732177734,316.5921325684,1060.7893066406,493.3903808594,279.5878601074,10196.7333984375,2919.2263183594,4687.2080078125,1521.2869873047,538.6177368164
-118.4362945557,35.6525192261,3033,4072,174,7,2,6.0400071144,48.0287437439,45.9312477112,663453.375,0.4344964921,19313.966796875,1050.7374267578,221.9664916992,743.7318115234,345.9218139648,196.022354126,7149.0498046875,2046.7039794922,3286.2568359375,1066.5922851563,377.6312866211
-118.3556594849,35.6346969604,3034,4072,174,10,1,2.0199999809,57.9199981689,40.4599990845,886434.3125,0.8223767877,45925.9296875,2843.0336914063,1574.6033935547,2347.3251953125,408.2304992676,656.0847167969,20557.3203125,5226.8081054688,5248.677734375,1895.3558349609,269.7237243652
-118.3640441895,35.5945167542,3035,4072,174,10,1,7.327272892,62.9818191528,30.1818180084,1088153.25,0.9646407366,66129.6484375,4093.7404785156,2267.3022460938,3379.9597167969,587.8190917969,944.7091674805,29600.890625,7526.1840820313,7557.6733398438,2729.1599121094,388.3804931641
-118.3776168823,35.5925636292,3036,4072,174,10,1,9.8510637283,64.595741272,26.148935318,1041515.75,1.0214101076,67020.328125,4148.8774414063,2297.83984375,3425.4833984375,595.7362670898,957.4331665039,29999.57421875,7627.5512695313,7659.4653320313,2765.91796875,393.6114807129
-118.2918319702,35.6075057983,3037,4072,174,7,2,1.5416666269,46,53.0208320618,654123.3125,0.382044822,16743.595703125,910.9016113281,192.4264068604,644.7534179688,299.8853149414,169.9349975586,6197.6293945313,1774.3214111328,2848.91015625,924.6463623047,327.374786377
-118.2951431274,35.6172866821,3038,4072,174,7,2,0.75,34.6458320618,65.1458358765,485340.6875,0.2844409049,9249.400390625,503.1949462891,106.2990722656,356.1708984375,165.6609039307,93.87449646,3423.6584472656,980.1602783203,1573.7783203125,510.7877807617,180.8464508057
-113.5153579712,37.3678627014,3039,4126,174,10,1,28.4102573395,48.8461532593,23.3076915741,846363.9375,1.0599579811,56517.9453125,3498.7299804688,1937.7581787109,2888.6950683594,502.3817138672,807.3991088867,25298.5078125,6432.2802734375,6459.1928710938,2332.4865722656,331.9307861328
-113.517074585,37.3769874573,3040,4126,174,10,1,24.7560977936,49.9756088257,25.8780479431,797318.25,1.0253189802,51502.84765625,3188.2717285156,1765.8120117188,2632.3676757813,457.8031005859,735.7549438477,23053.658203125,5861.5151367188,5886.0395507813,2125.5141601563,302.4770202637
-113.5268096924,37.366191864,3041,4126,174,10,1,19.875,44.75,35.9500007629,712809.75,0.8866550326,39817.03125,2464.8637695313,1365.1553955078,2035.0927734375,353.9291687012,568.8146972656,17822.861328125,4531.5576171875,4550.517578125,1643.2424316406,233.8460693359
-113.5285491943,37.3757286072,3042,4126,174,10,1,39.3243255615,47.7297286987,13.5945949554,940992.875,1.1943815947,70805.9921875,4383.2280273438,2427.6340332031,3618.97265625,629.3865356445,1011.5140380859,31694.109375,8058.3959960938,8092.1123046875,2922.1520996094,415.8447265625
-113.5382156372,37.3652572632,3043,4126,174,10,1,14.6153850555,37.1538467407,48.7435913086,558166.0625,0.7102738619,24976.396484375,1546.1579589844,856.3336791992,1276.5715332031,222.0124359131,356.8056945801,11179.912109375,2842.5520019531,2854.4455566406,1030.7719726563,146.6867980957
-111.3116226196,33.6860160828,3044,3982,174,10,1,18.148935318,66.0212783813,16.4255313873,1248271.5,1.1548153162,90815.953125,5621.9399414063,3113.6896972656,4641.7041015625,807.2529296875,1297.3707275391,40650.94921875,10335.720703125,10378.9658203125,3747.9597167969,533.3635864258
-111.3104248047,33.6957092285,3045,3982,174,10,1,25.6461544037,65.5076904297,9.2769231796,1443974,1.2506307364,113770.328125,7042.9248046875,3900.697265625,5814.9287109375,1011.291809082,1625.2905273438,50925.76953125,12948.1484375,13002.32421875,4695.2836914063,668.1749267578
-111.3234405518,33.69348526,3046,3982,174,10,1,23.5892848969,59,17.821428299,1322887.625,1.1331249475,94436.8046875,5846.0883789063,3237.8337402344,4826.7700195313,839.438293457,1349.0972900391,42271.71484375,10747.8076171875,10792.7783203125,3897.3920898438,554.6288452148
